Id	Name	InChI	logKow_KOWWIN	logKow_KOWWIN_exp	logKow_ALOGPS	HF	dipole	eTotal	eElectronic	eNuclear	MW	saCOSMO	vCOSMO	eNHOMO	eHOMO	eLUMO	eSLUMO	eGap	qMin	qMinRing	qMax	qMaxRing	qMaxH	qAvgRing	polarityRing	qElephMax	qElephMaxRing	qElephMaxH	qElephAvgRing	qNuphMax	qNuphMaxRing	qNuphMaxH	qNuphAvgRing
1767	2-amino-3-bromobenzonitrile	InChI=1S/C7H5BrN2/c8-6-3-1-2-5(4-9)7(6)10/h1-3H,10H2	2.06	N/A	1.98	54.75062	2.542	-1521.49927	-7024.98922	5503.48995	197.034	176.88	177.17	-10.091	-9.074	-0.907	-0.357	8.167	-0.594484	-0.261605	0.319142	0.318196	0.319142	-0.063123	0.30435591999999995	0.282296	0.201360	0.000000	0.099640	0.310646	0.310646	0.000000	0.145695
1768	2-amino-6-chlorobenzonitrile	InChI=1S/C7H5ClN2/c8-6-2-1-3-7(10)5(6)4-9/h1-3H,10H2	1.82	N/A	1.95	40.70872	5.729	-1566.14918	-7171.02955	5604.88037	152.583	172.09	174.16	-10.249	-9.2	-0.894	-0.347	8.306	-0.601652	-0.328455	0.340618	0.340618	0.317722	-0.062945	0.29148325	0.297013	0.247233	0.000000	0.109317	0.292663	0.292663	0.000000	0.145104
1769	2-amino-5-chlorobenzonitrile	InChI=1S/C7H5ClN2/c8-6-1-2-7(10)5(3-6)4-9/h1-3H,10H2	1.82	N/A	1.94	41.9353	4.66	-1566.09797	-7084.41059	5518.31262	152.583	174.8	170.95	-10.693	-9.042	-0.949	-0.41	8.093	-0.604280	-0.299663	0.318903	0.318903	0.316572	-0.059064	0.29428164	0.263884	0.211065	0.000000	0.100556	0.298226	0.298226	0.000000	0.145617
1770	3-amino-5-chlorobenzonitrile	InChI=1S/C7H5ClN2/c8-6-1-5(4-9)2-7(10)3-6/h1-3H,10H2	1.82	N/A	1.94	42.89681	5.476	-1566.05842	-7027.28843	5461.23001	152.583	176.7	170.77	-10.284	-9.167	-1.001	-0.41	8.166	-0.619301	-0.318491	0.309750	0.304907	0.309750	-0.059820	0.26338765	0.334899	0.240639	0.000083	0.108845	0.287791	0.287791	0.000007	0.140983
1771	5-amino-2-chlorobenzonitrile	InChI=1S/C7H5ClN2/c8-7-2-1-6(10)3-5(7)4-9/h1-3H,10H2	1.82	N/A	1.94	43.41997	6.8	-1566.03601	-7086.50439	5520.46839	152.583	174.46	170.09	-10.661	-8.977	-0.997	-0.421	7.980	-0.618356	-0.263706	0.304896	0.270894	0.304896	-0.059707	0.26291032999999997	0.294159	0.202752	0.001089	0.099903	0.288969	0.288969	0.000100	0.142482
1772	4-amino-3-chlorobenzonitrile	InChI=1S/C7H5ClN2/c8-6-3-5(4-9)1-2-7(6)10/h1-3H,10H2	1.82	N/A	1.94	41.55935	6.222	-1566.11679	-7065.33167	5499.21488	152.583	174.41	168.9	-10.405	-9.08	-0.766	-0.564	8.314	-0.599146	-0.310715	0.316961	0.299978	0.316961	-0.059558	0.30505843000000005	0.287964	0.223304	0.000000	0.100753	0.317577	0.317577	0.000000	0.134625
1773	3-amino-4-chlorobenzonitrile	InChI=1S/C7H5ClN2/c8-6-2-1-5(4-9)3-7(6)10/h1-3H,10H2	1.82	N/A	1.93	43.20446	3.75	-1566.04578	-7065.96362	5499.91783	152.583	174.38	169.62	-10.329	-9.065	-1.016	-0.414	8.049	-0.607802	-0.267943	0.314221	0.260412	0.314221	-0.058490	0.25315117000000004	0.329034	0.198698	0.000734	0.100717	0.277993	0.277993	0.000055	0.141262
1774	4-amino-2-chlorobenzonitrile	InChI=1S/C7H5ClN2/c8-7-3-6(10)2-1-5(7)4-9/h1-3H,10H2	1.82	N/A	1.94	40.5022	7.853	-1566.16229	-7084.58717	5518.42489	152.583	174.13	170.45	-10.345	-9.18	-0.74	-0.531	8.440	-0.608474	-0.355715	0.336666	0.336666	0.308610	-0.062402	0.30087548999999997	0.287523	0.262768	0.000000	0.107800	0.303358	0.303358	0.000000	0.135377
1775	2-amino-4-chlorobenzonitrile	InChI=1S/C7H5ClN2/c8-6-2-1-5(4-9)7(10)3-6/h1-3H,10H2	1.82	N/A	1.94	40.61197	2.699	-1566.15549	-7082.8819	5516.72641	152.583	174.87	171.97	-10.328	-9.253	-0.95	-0.385	8.303	-0.600840	-0.352787	0.341791	0.341791	0.317476	-0.060583	0.30508232999999996	0.299902	0.241123	0.000000	0.108649	0.312121	0.312121	0.000000	0.144319
1776	3-amino-2-chlorobenzonitrile	InChI=1S/C7H5ClN2/c8-7-5(4-9)2-1-3-6(7)10/h1-3H,10H2	1.82	N/A	1.96	43.29663	6.08	-1566.03976	-7154.37322	5588.33345	152.583	171.3	171.29	-10.254	-9.022	-0.976	-0.374	8.046	-0.609036	-0.264582	0.315093	0.260540	0.315093	-0.060721	0.27294131	0.325917	0.199986	0.000906	0.100555	0.285388	0.285388	0.000040	0.142695
1777	2-amino-3-chlorobenzonitrile	InChI=1S/C7H5ClN2/c8-6-3-1-2-5(4-9)7(6)10/h1-3H,10H2	1.82	N/A	1.95	41.82102	2.377	-1566.10137	-7150.67243	5584.57106	152.583	171.93	170.21	-10.291	-9.11	-0.931	-0.386	8.179	-0.592690	-0.252070	0.321130	0.304487	0.321130	-0.059980	0.29956612	0.300022	0.209555	0.000000	0.102710	0.307976	0.307976	0.000000	0.144901
1778	2-amino-6-fluorobenzonitrile	InChI=1S/C7H5FN2/c8-6-2-1-3-7(10)5(6)4-9/h1-3H,10H2	1.37	N/A	0.99	3.25765	5.565	-1764.80616	-7501.70511	5736.89896	136.128	161.98	160.16	-10.442	-9.236	-0.816	-0.27	8.420	-0.600370	-0.351812	0.355138	0.355138	0.317737	-0.046283	0.30678229999999995	0.301064	0.250675	0.000000	0.110891	0.319976	0.319976	0.000000	0.144182
1779	2-amino-5-fluorobenzonitrile	InChI=1S/C7H5FN2/c8-6-1-2-7(10)5(3-6)4-9/h1-3H,10H2	1.37	N/A	1.10	5.31814	4.497	-1764.7185	-7411.61661	5646.89811	136.128	163.07	157.35	-10.68	-9.026	-0.957	-0.297	8.069	-0.613180	-0.279797	0.315844	0.300977	0.315844	-0.042609	0.28593904000000003	0.300193	0.216658	0.000000	0.107366	0.288444	0.288444	0.000000	0.146056
1780	3-amino-5-fluorobenzonitrile	InChI=1S/C7H5FN2/c8-6-1-5(4-9)2-7(10)3-6/h1-3H,10H2	1.37	N/A	1.14	4.78074	5.44	-1764.74508	-7356.8804	5592.13532	136.128	165.2	156.39	-10.472	-9.17	-0.944	-0.287	8.226	-0.618980	-0.367858	0.322488	0.322488	0.309158	-0.044434	0.26304220999999994	0.334499	0.246070	0.000002	0.110203	0.302018	0.302018	0.000000	0.138484
1781	5-amino-2-fluorobenzonitrile	InChI=1S/C7H5FN2/c8-7-2-1-6(10)3-5(7)4-9/h1-3H,10H2	1.37	N/A	1.03	7.37034	6.47	-1764.63113	-7413.91966	5649.28853	136.128	163.97	155.77	-10.679	-9.036	-1.016	-0.365	8.020	-0.618579	-0.237365	0.299271	0.238823	0.299271	-0.041993	0.25251448000000004	0.331879	0.203850	0.002591	0.105580	0.265020	0.265020	0.000102	0.145648
1782	4-amino-3-fluorobenzonitrile	InChI=1S/C7H5FN2/c8-6-3-5(4-9)1-2-7(6)10/h1-3H,10H2	1.37	N/A	1.20	6.67101	6.265	-1764.66317	-7397.33199	5632.66883	136.128	164.06	156.33	-10.581	-9.032	-0.761	-0.458	8.271	-0.600901	-0.302034	0.315217	0.261157	0.315217	-0.043272	0.29840315000000006	0.314305	0.228140	0.000001	0.103800	0.303094	0.303094	0.000001	0.135009
1783	3-amino-4-fluorobenzonitrile	InChI=1S/C7H5FN2/c8-6-2-1-5(4-9)3-7(6)10/h1-3H,10H2	1.37	N/A	1.20	7.81719	3.998	-1764.61259	-7397.61421	5633.00162	136.128	164.05	156.69	-10.475	-9.081	-0.93	-0.455	8.151	-0.599608	-0.246351	0.305815	0.204134	0.305815	-0.042122	0.2508876	0.355574	0.196576	0.002704	0.102685	0.267649	0.267649	0.000114	0.141410
1784	4-amino-2-fluorobenzonitrile	InChI=1S/C7H5FN2/c8-7-3-6(10)2-1-5(7)4-9/h1-3H,10H2	1.37	N/A	1.01	3.01352	7.836	-1764.82107	-7414.74785	5649.92678	136.128	164.12	156.32	-10.616	-9.211	-0.689	-0.424	8.522	-0.606949	-0.404376	0.352603	0.352603	0.308538	-0.045621	0.32207766	0.286009	0.267512	0.000000	0.108748	0.324167	0.324167	0.000000	0.136847
1785	2-amino-4-fluorobenzonitrile	InChI=1S/C7H5FN2/c8-6-2-1-5(4-9)7(10)3-6/h1-3H,10H2	1.37	N/A	1.16	2.05796	2.902	-1764.86005	-7412.45914	5647.5991	136.128	163.4	158.2	-10.49	-9.262	-0.807	-0.35	8.455	-0.600469	-0.402305	0.358131	0.358131	0.316743	-0.045075	0.30812199	0.299700	0.243532	0.000000	0.109524	0.309340	0.309340	0.000000	0.144065
1786	3-amino-2-fluorobenzonitrile	InChI=1S/C7H5FN2/c8-7-5(4-9)2-1-3-6(7)10/h1-3H,10H2	1.37	N/A	1.05	9.07466	5.9	-1764.5563	-7485.80798	5721.25168	136.128	162.92	159.27	-10.431	-9.066	-0.957	-0.367	8.109	-0.600186	-0.243243	0.307287	0.203111	0.307287	-0.043188	0.23713636	0.356952	0.201811	0.002884	0.103132	0.274374	0.274374	0.000282	0.142614
1787	2-amino-3-fluorobenzonitrile	InChI=1S/C7H5FN2/c8-6-3-1-2-5(4-9)7(6)10/h1-3H,10H2	1.37	N/A	1.14	6.83538	2.722	-1764.65171	-7482.99628	5718.34457	136.128	161.87	158.15	-10.43	-9.061	-0.884	-0.309	8.177	-0.592775	-0.230771	0.319317	0.266124	0.319317	-0.043989	0.27495478000000007	0.323217	0.213339	0.000000	0.105714	0.291579	0.291579	0.000000	0.141605
1788	4-aminobenzonitrile	InChI=1S/C7H6N2/c8-5-6-1-3-7(9)4-2-6/h1-4H,9H2	1.17	N/A	1.17	49.83332	6.823	-1312.61371	-5819.01556	4506.40185	118.138	157.19	147.77	-10.473	-8.896	-0.426	-0.183	8.470	-0.625162	-0.325077	0.321415	0.321415	0.305705	-0.083950	0.2941638	0.298763	0.250610	0.000000	0.108179	0.310315	0.310315	0.000000	0.133560
1789	3-aminobenzonitrile	InChI=1S/C7H6N2/c8-5-6-2-1-3-7(9)4-6/h1-4H,9H2	1.17	1.07	1.24	51.9216	5.365	-1312.52208	-5832.92578	4520.40371	118.138	157.8	148.33	-10.333	-8.916	-0.685	-0.068	8.231	-0.625375	-0.274399	0.300131	0.268990	0.300131	-0.083331	0.25590408	0.341153	0.223074	0.002172	0.108397	0.277721	0.277721	0.000142	0.139620
1790	2-aminobenzonitrile	InChI=1S/C7H6N2/c8-5-6-3-1-2-4-7(6)9/h1-4H,9H2	1.17	1.40	1.05	50.15597	4.218	-1312.59529	-5903.44337	4590.84807	118.138	155.59	147.92	-10.311	-8.919	-0.578	0.001	8.341	-0.618404	-0.319890	0.326518	0.326518	0.315213	-0.084630	0.29465414000000006	0.309149	0.232513	0.000000	0.109562	0.299854	0.299854	0.000000	0.143008
1791	5-methylbenzene-1,3-diamine	InChI=1S/C7H10N2/c1-5-2-6(8)4-7(9)3-5/h2-4H,8-9H2,1H3	0.16	N/A	0.31	7.6561	0.9	-1367.73386	-6729.83958	5362.10572	122.169	165.84	160.26	-8.645	-8.121	0.751	0.888	8.872	-0.636771	-0.467752	0.354760	0.354760	0.294430	-0.066992	0.33765754	0.306554	0.306554	0.001129	0.117284	0.397415	0.397415	0.008391	0.157334
1792	4-methylbenzene-1,2-diamine	InChI=1S/C7H10N2/c1-5-2-3-6(8)7(9)4-5/h2-4H,8-9H2,1H3	0.71	N/A	0.25	13.75796	0.462	-1367.46663	-6764.72516	5397.25853	122.169	164.49	159.69	-9.12	-8.045	0.347	0.528	8.392	-0.609936	-0.272635	0.283990	0.158908	0.283990	-0.061150	0.25183845000000005	0.187409	0.177341	0.011300	0.099443	0.321011	0.321011	0.002381	0.161353
1793	3-methylbenzene-1,2-diamine	InChI=1S/C7H10N2/c1-5-3-2-4-6(8)7(5)9/h2-4H,8-9H2,1H3	0.71	N/A	0.32	14.7837	1.054	-1367.41835	-6834.65543	5467.23708	122.169	162.24	159.98	-8.987	-8.122	0.376	0.495	8.498	-0.609429	-0.254658	0.285420	0.163480	0.285420	-0.061117	0.29068872	0.211016	0.177159	0.012122	0.096815	0.316750	0.316750	0.006529	0.160159
1794	2-methylbenzene-1,4-diamine	InChI=1S/C7H10N2/c1-5-4-6(8)2-3-7(5)9/h2-4H,8-9H2,1H3	0.16	N/A	0.30	13.78285	2.806	-1367.46669	-6765.81875	5398.35206	122.169	164.47	160.36	-9.587	-7.715	0.347	0.653	8.062	-0.622882	-0.252433	0.279400	0.188351	0.279400	-0.060486	0.26489945	0.200449	0.157451	0.006006	0.098013	0.265556	0.265556	0.005300	0.164889
1795	4-methylbenzene-1,3-diamine	InChI=1S/C7H10N2/c1-5-2-3-6(8)4-7(5)9/h2-4H,8-9H2,1H3	0.16	0.14	0.37	10.68599	2.245	-1367.60119	-6771.21765	5403.61647	122.169	164.18	159.72	-8.731	-7.95	0.639	0.831	8.589	-0.635044	-0.437075	0.324899	0.324899	0.292702	-0.064976	0.31821279999999996	0.299360	0.299360	0.010486	0.114520	0.369936	0.369936	0.001211	0.159734
1796	2-methylbenzene-1,3-diamine	InChI=1S/C7H10N2/c1-5-6(8)3-2-4-7(5)9/h2-4H,8-9H2,1H3	0.16	N/A	0.30	12.66013	1.796	-1367.51198	-6838.61553	5471.10355	122.169	161.22	158.28	-8.495	-8.152	0.642	0.763	8.794	-0.630218	-0.370422	0.300595	0.300595	0.291295	-0.064742	0.30898629999999994	0.294312	0.294312	0.001971	0.115868	0.374582	0.374582	0.006068	0.159033
1797	2-amino-6-hydroxybenzonitrile	InChI=1S/C7H6N2O/c8-4-5-6(9)2-1-3-7(5)10/h1-3,10H,9H2	0.34	N/A	1.13	3.17294	3.731	-1608.13019	-7388.12532	5779.99512	134.137	163.04	161.62	-9.974	-8.99	-0.596	0.067	8.394	-0.606332	-0.391827	0.416921	0.416921	0.341237	-0.046850	0.28627408	0.293532	0.293532	0.000000	0.117478	0.314687	0.314687	0.000000	0.136598
1798	3-amino-5-hydroxybenzonitrile	InChI=1S/C7H6N2O/c8-4-5-1-6(9)3-7(10)2-5/h1-3,10H,9H2	0.34	N/A	1.11	5.9642	4.161	-1608.01435	-7241.58227	5633.56792	134.137	167.66	158.87	-9.816	-8.989	-0.698	0.014	8.291	-0.621414	-0.393642	0.376825	0.376825	0.332567	-0.045770	0.26865146000000006	0.310862	0.274945	0.000001	0.112717	0.308420	0.308420	0.000000	0.133480
1799	5-amino-2-hydroxybenzonitrile	InChI=1S/C7H6N2O/c8-4-5-3-6(9)1-2-7(5)10/h1-3,10H,9H2	0.34	N/A	1.11	9.23771	4.525	-1607.87098	-7297.51118	5689.6402	134.137	166.21	158.76	-10.562	-8.667	-0.908	-0.118	7.759	-0.615483	-0.194564	0.335427	0.252240	0.335427	-0.039834	0.2525964699999999	0.283536	0.156709	0.004556	0.101491	0.257833	0.257833	0.000077	0.142818
1800	2-amino-5-hydroxybenzonitrile	InChI=1S/C7H6N2O/c8-4-5-3-6(10)1-2-7(5)9/h1-3,10H,9H2	0.34	N/A	1.14	8.56701	3.083	-1607.89847	-7294.35607	5686.45759	134.137	166.25	160.02	-10.529	-8.604	-0.818	-0.072	7.786	-0.619008	-0.246788	0.325414	0.265088	0.325414	-0.040331	0.27353534	0.257028	0.176441	0.001030	0.102903	0.273664	0.273664	0.000159	0.145320
1801	3-amino-4-hydroxybenzonitrile	InChI=1S/C7H6N2O/c8-4-5-1-2-7(10)6(9)3-5/h1-3,10H,9H2	0.69	N/A	1.03	9.37175	5.25	-1607.86222	-7284.17598	5676.31376	134.137	166.76	159.38	-10.062	-8.721	-0.682	-0.298	8.039	-0.591573	-0.241622	0.335851	0.191776	0.335851	-0.040746	0.26165131999999997	0.323482	0.157671	0.005098	0.097829	0.267463	0.267463	0.000090	0.139352
1802	4-amino-3-hydroxybenzonitrile	InChI=1S/C7H6N2O/c8-4-5-1-2-6(9)7(10)3-5/h1-3,10H,9H2	0.69	N/A	1.06	8.6618	5.577	-1607.89384	-7284.81353	5676.9197	134.137	166.33	158.58	-10.107	-8.655	-0.613	-0.225	8.042	-0.594235	-0.289262	0.336002	0.238543	0.336002	-0.041513	0.2806593399999999	0.291990	0.196430	0.001505	0.099705	0.280680	0.280680	0.001296	0.134678
1803	2-amino-4-hydroxybenzonitrile	InChI=1S/C7H6N2O/c8-4-5-1-2-6(10)3-7(5)9/h1-3,10H,9H2	0.34	N/A	1.06	2.72897	5.011	-1608.15178	-7297.92425	5689.77247	134.137	165.65	160.28	-9.989	-9.04	-0.489	-0.085	8.551	-0.607162	-0.487599	0.410789	0.410789	0.331409	-0.046424	0.30378564999999996	0.270898	0.270898	0.000000	0.112848	0.304938	0.304938	0.000000	0.141175
1804	4-amino-2-hydroxybenzonitrile	InChI=1S/C7H6N2O/c8-4-5-1-2-6(9)3-7(5)10/h1-3,10H,9H2	0.34	N/A	1.14	2.79196	6.023	-1608.15126	-7301.65669	5693.50543	134.137	165.26	158.55	-9.923	-9.06	-0.488	-0.05	8.572	-0.609560	-0.433020	0.422037	0.422037	0.343038	-0.046531	0.30673367999999995	0.295413	0.295413	0.000000	0.110371	0.307079	0.307079	0.000000	0.133490
1805	2-amino-3-hydroxybenzonitrile	InChI=1S/C7H6N2O/c8-4-5-2-1-3-6(10)7(5)9/h1-3,10H,9H2	0.69	N/A	1.14	8.8496	4.795	-1607.88174	-7369.01929	5761.13755	134.137	164.14	160.06	-9.98	-8.645	-0.69	-0.021	7.955	-0.589313	-0.197183	0.335098	0.256083	0.335098	-0.042809	0.24320595999999994	0.296048	0.185952	0.000050	0.102734	0.265604	0.265604	0.000024	0.138041
1806	3-amino-2-hydroxybenzonitrile	InChI=1S/C7H6N2O/c8-4-5-2-1-3-6(9)7(5)10/h1-3,10H,9H2	0.69	N/A	1.16	9.84143	4.105	-1607.83922	-7374.28912	5766.4499	134.137	164.59	159.35	-10.024	-8.709	-0.824	-0.12	7.885	-0.592249	-0.218501	0.344835	0.201219	0.344835	-0.041180	0.20054565000000002	0.326623	0.173860	0.005417	0.099129	0.232215	0.232215	0.000853	0.136245
1807	2,6-diaminobenzaldehyde	InChI=1S/C7H8N2O/c8-6-2-1-3-7(9)5(6)4-10/h1-4H,8-9H2	-0.67	N/A	0.46	-16.54361	2.266	-1635.57321	-7900.86261	6265.2894	136.153	162.92	160.74	-9.265	-8.368	-0.213	0.608	8.155	-0.632237	-0.474257	0.413432	0.413432	0.344900	-0.077297	0.25014304	0.324828	0.324828	0.000003	0.118207	0.262669	0.262669	0.000002	0.111583
1808	3,5-diaminobenzaldehyde	InChI=1S/C7H8N2O/c8-6-1-5(4-10)2-7(9)3-6/h1-4H,8-9H2	-0.67	N/A	0.52	-10.36079	4.426	-1635.3654	-7706.45657	6071.09118	136.153	170.21	164.47	-9.022	-8.378	-0.374	0.518	8.004	-0.636035	-0.434178	0.339203	0.339203	0.303306	-0.075596	0.18960211999999999	0.305954	0.305954	0.000807	0.116051	0.219619	0.219619	0.000172	0.107876
1809	2,5-diaminobenzaldehyde	InChI=1S/C7H8N2O/c8-6-1-2-7(9)5(3-6)4-10/h1-4H,8-9H2	-0.67	N/A	0.50	-10.94314	3.001	-1635.33739	-7800.64477	6165.30738	136.153	166.72	162.45	-10.142	-7.934	-0.579	0.368	7.355	-0.615249	-0.300995	0.384381	0.305396	0.341442	-0.070328	0.25449892999999996	0.202800	0.156254	0.005640	0.094632	0.254606	0.254606	0.000041	0.126536
1810	3,4-diaminobenzaldehyde	InChI=1S/C7H8N2O/c8-6-2-1-5(4-10)3-7(6)9/h1-4H,8-9H2	-0.12	N/A	0.51	-7.02513	3.893	-1635.21582	-7742.85505	6107.63923	136.153	168.9	164.22	-9.574	-8.493	-0.476	0.004	8.017	-0.610157	-0.281437	0.351671	0.218354	0.298347	-0.069678	0.23627894	0.222269	0.170167	0.012724	0.093414	0.255060	0.255060	0.003844	0.116757
1811	2,4-diaminobenzaldehyde	InChI=1S/C7H8N2O/c8-6-2-1-5(4-10)7(9)3-6/h1-4H,8-9H2	-0.67	N/A	0.50	-19.15491	4.456	-1635.69174	-7807.50255	6171.81081	136.153	166.04	162.78	-8.988	-8.533	-0.117	0.54	8.416	-0.627737	-0.509411	0.421095	0.421095	0.345640	-0.077946	0.23915032000000003	0.319325	0.319325	0.000004	0.113136	0.248414	0.248414	0.000001	0.115148
1812	2,3-diaminobenzaldehyde	InChI=1S/C7H8N2O/c8-6-3-1-2-5(4-10)7(6)9/h1-4H,8-9H2	-0.12	N/A	0.46	-4.91713	4.285	-1635.11816	-7820.31282	6185.19466	136.153	165.32	162.28	-9.656	-8.579	-0.598	0.121	7.981	-0.616797	-0.286077	0.355460	0.236158	0.303384	-0.069035	0.21822876000000002	0.222706	0.177818	0.013179	0.100697	0.248325	0.248325	0.001980	0.122662
1813	2-methoxybenzene-1,3-diamine	InChI=1S/C7H10N2O/c1-10-7-5(8)3-2-4-6(7)9/h2-4H,8-9H2,1H3	-0.31	N/A	0.06	-18.39648	1.337	-1662.34342	-8455.34874	6793.00532	138.169	171.1	170.95	-8.564	-8.281	0.441	0.591	8.722	-0.609085	-0.355058	0.297849	0.261498	0.297849	-0.048001	0.28557716	0.286034	0.286034	0.002266	0.113742	0.354846	0.354846	0.001568	0.153488
1814	5-methoxybenzene-1,3-diamine	InChI=1S/C7H10N2O/c1-10-7-3-5(8)2-6(9)4-7/h2-4H,8-9H2,1H3	-0.31	N/A	0.12	-24.323	2.102	-1662.62005	-8235.70616	6573.0861	138.169	175.9	170.82	-8.506	-8.223	0.893	0.914	9.116	-0.639113	-0.527306	0.401691	0.401691	0.301617	-0.055946	0.38159776999999995	0.360529	0.360529	0.000471	0.117517	0.402610	0.402610	0.001024	0.147546
1815	2-methoxybenzene-1,4-diamine	InChI=1S/C7H10N2O/c1-10-7-4-5(8)2-3-6(7)9/h2-4H,8-9H2,1H3	-0.31	N/A	0.09	-15.55451	1.311	-1662.22847	-8322.42766	6660.19919	138.169	174.98	173.18	-9.672	-7.804	0.17	0.494	7.974	-0.620438	-0.294470	0.283226	0.208176	0.283226	-0.042075	0.25789645	0.214230	0.157459	0.007921	0.095905	0.258368	0.258368	0.000269	0.160399
1816	4-methoxybenzene-1,2-diamine	InChI=1S/C7H10N2O/c1-10-5-2-3-6(8)7(9)4-5/h2-4H,8-9H2,1H3	0.24	N/A	0.10	-16.29823	1.578	-1662.26487	-8262.39529	6600.13043	138.169	174.79	170.9	-9.156	-8.02	0.295	0.578	8.315	-0.610406	-0.412032	0.300936	0.292573	0.300936	-0.048521	0.29904366	0.240227	0.240227	0.017004	0.102930	0.352487	0.352487	0.001962	0.159963
1817	4-methoxybenzene-1,3-diamine	InChI=1S/C7H10N2O/c1-10-7-3-2-5(8)4-6(7)9/h2-4H,8-9H2,1H3	-0.31	N/A	0.09	-18.20881	2.075	-1662.34576	-8317.12051	6654.77475	138.169	173.77	172.39	-8.863	-8.042	0.45	0.624	8.492	-0.631286	-0.423896	0.320392	0.320392	0.300956	-0.046730	0.31203526	0.291888	0.291888	0.001998	0.112446	0.369471	0.369471	0.001640	0.158676
1818	3-methoxybenzene-1,2-diamine	InChI=1S/C7H10N2O/c1-10-6-4-2-3-5(8)7(6)9/h2-4H,8-9H2,1H3	0.24	N/A	0.08	-16.16594	1.265	-1662.24974	-8363.54064	6701.29091	138.169	173.62	168.06	-8.868	-8.3	0.4	0.557	8.700	-0.596903	-0.367739	0.312078	0.290464	0.312078	-0.049380	0.32699981	0.308048	0.213932	0.011859	0.104401	0.372999	0.372999	0.007709	0.159991
1819	2,6-diamino-4-methylphenol	InChI=1S/C7H10N2O/c1-4-2-5(8)7(10)6(9)3-4/h2-3,10H,8-9H2,1H3	-0.32	N/A	0.21	-31.80518	0.85	-1662.933	-8317.01964	6654.08664	138.169	173.2	170.07	-8.497	-8.323	0.535	0.575	8.858	-0.604868	-0.388350	0.318195	0.263260	0.318195	-0.022758	0.32809269999999996	0.292504	0.292504	0.002581	0.113318	0.366497	0.366497	0.010941	0.155361
1820	2,3-diamino-5-methylphenol	InChI=1S/C7H10N2O/c1-4-2-5(8)7(9)6(10)3-4/h2-3,10H,8-9H2,1H3	0.23	N/A	0.19	-31.55887	1.273	-1662.92045	-8308.45186	6645.53141	138.169	173.47	169.27	-8.911	-8.328	0.42	0.505	8.748	-0.597341	-0.414812	0.335108	0.306259	0.335108	-0.022682	0.34366786	0.284686	0.217566	0.015426	0.103941	0.383429	0.383429	0.007974	0.157520
1821	2,5-diamino-4-methylphenol	InChI=1S/C7H10N2O/c1-4-2-6(9)7(10)3-5(4)8/h2-3,10H,8-9H2,1H3	-0.32	N/A	0.17	-29.16021	3.178	-1662.82034	-8294.95724	6632.1369	138.169	172.84	169.61	-9.352	-7.655	0.265	0.574	7.920	-0.616985	-0.366129	0.331050	0.228614	0.331050	-0.018575	0.26939335	0.209716	0.167084	0.009487	0.095174	0.317560	0.317560	0.002237	0.160449
1822	2,4-diamino-5-methylphenol	InChI=1S/C7H10N2O/c1-4-2-7(10)6(9)3-5(4)8/h2-3,10H,8-9H2,1H3	-0.32	N/A	0.16	-29.68117	2.246	-1662.84429	-8297.00942	6634.16513	138.169	172.85	169.97	-8.815	-7.691	0.361	0.696	8.052	-0.621992	-0.375089	0.325182	0.241918	0.325182	-0.019892	0.28288976000000005	0.229429	0.229429	0.007327	0.104062	0.321231	0.321231	0.002520	0.158254
1823	2,3-diamino-4-methylphenol	InChI=1S/C7H10N2O/c1-4-2-3-5(10)7(9)6(4)8/h2-3,10H,8-9H2,1H3	0.23	N/A	0.18	-28.93395	4.262	-1662.79541	-8365.84452	6703.04911	138.169	170.92	169.98	-9.093	-8.441	0.218	0.528	8.659	-0.617018	-0.317472	0.355559	0.342385	0.355559	-0.019659	0.29939604	0.279945	0.279945	0.010465	0.118014	0.312952	0.312952	0.004733	0.157942
1824	2,6-diamino-3-methylphenol	InChI=1S/C7H10N2O/c1-4-2-3-5(8)7(10)6(4)9/h2-3,10H,8-9H2,1H3	-0.32	N/A	0.19	-29.45887	1.144	-1662.82833	-8371.85922	6709.03089	138.169	171.34	170.4	-8.604	-8.164	0.419	0.523	8.583	-0.602361	-0.327160	0.322522	0.226144	0.322522	-0.020756	0.30372667000000003	0.282709	0.282709	0.010465	0.110644	0.329024	0.329024	0.011236	0.157516
1825	2,4-diamino-6-methylphenol	InChI=1S/C7H10N2O/c1-4-2-5(8)3-6(9)7(4)10/h2-3,10H,8-9H2,1H3	-0.32	N/A	0.15	-31.67543	1.138	-1662.93019	-8318.09316	6655.16297	138.169	173.57	170.24	-8.752	-7.956	0.503	0.724	8.459	-0.632355	-0.435256	0.324806	0.324806	0.316641	-0.022039	0.32648594000000003	0.295613	0.295613	0.010733	0.110382	0.359849	0.359849	0.009900	0.156433
1826	2,5-diamino-3-methylphenol	InChI=1S/C7H10N2O/c1-4-2-5(8)3-6(10)7(4)9/h2-3,10H,8-9H2,1H3	-0.32	N/A	0.16	-30.46415	3.051	-1662.8741	-8309.97212	6647.09802	138.169	172.6	169.9	-9.344	-7.766	0.334	0.586	8.100	-0.626248	-0.420250	0.334022	0.291753	0.334022	-0.019875	0.32247609	0.227418	0.207810	0.015401	0.094887	0.344338	0.344338	0.008317	0.159370
